"Species_code","site","year","year_norm","Resilience","Rs_norm"
"197349","PIPO","nm557.crn",-1.37620750523401,-1.34414520262079,0.951269990592662,-0.227481287855416
"197350","PIPO","nm557.crn",-1.33746457075096,-1.25636525479027,0.97548666186013,-0.0929620250194587
"197357","PIPO","nm557.crn",-1.06626402936959,-0.959167574522801,1.12023338195457,0.660177769211826
"197362","PIPO","nm557.crn",-0.872549356954328,-0.741706984589359,0.571986607142857,-2.12410101924072
"197454","PIPO","nm558.crn",-1.56992217764927,-1.73639018506336,2.22583518930958,2.65849170978405
"197459","PIPO","nm558.crn",-1.37620750523401,-1.34414520262079,0.893536121673004,-0.55070432411508
"197463","PIPO","nm558.crn",-1.2212357673018,-1.10195198567005,1.21819749892195,1.04436238873024
"197472","PIPO","nm558.crn",-0.872549356954328,-0.741706984589359,0.620253164556962,-1.89970019016596
"197475","PIPO","nm558.crn",-0.75632055350517,-0.601842081263436,1.12357954545455,0.675858007401925
"197564","PIPO","nm559.crn",-1.56992217764927,-1.73639018506336,1.75974930362117,2.18170477857137
"197569","PIPO","nm559.crn",-1.37620750523401,-1.34414520262079,0.864463791056589,-0.712317418811925
"197570","PIPO","nm559.crn",-1.33746457075096,-1.25636525479027,0.978310740354536,-0.0770589849746228
"197577","PIPO","nm559.crn",-1.06626402936959,-0.959167574522801,1.26086956521739,1.18477608742551
"197582","PIPO","nm559.crn",-0.872549356954328,-0.741706984589359,0.48036398467433,-2.55254926040801
"197674","PIFL","nm560.crn",-1.56992217764927,-1.73639018506336,1.07278398752274,0.436989810359956
"197679","PIFL","nm560.crn",-1.37620750523401,-1.34414520262079,1.06833050642113,0.412998011841873
"197680","PIFL","nm560.crn",-1.33746457075096,-1.25636525479027,1.26182965299685,1.18945101884817
"197687","PIFL","nm560.crn",-1.06626402936959,-0.959167574522801,1.28076332529063,1.24512612546366
"197692","PIFL","nm560.crn",-0.872549356954328,-0.741706984589359,0.550607980818633,-2.22981254173426
"197784","PIPO","nm561.crn",-1.56992217764927,-1.73639018506336,0.988087774294671,-0.0212609996590856
"197802","PIPO","nm561.crn",-0.872549356954328,-0.741706984589359,0.647071042791857,-1.79045094547509
"197805","PIPO","nm561.crn",-0.75632055350517,-0.601842081263436,0.930063365407181,-0.348251843394463
"197899","PIPO","nm562.crn",-1.37620750523401,-1.34414520262079,0.845487693710119,-0.815213313149223
"197900","PIPO","nm562.crn",-1.33746457075096,-1.25636525479027,0.966731423020884,-0.142162713515328
"197908","PIPO","nm562.crn",-1.02752109488654,-0.902025878058734,1.10429936305732,0.590485984925988
"197912","PIPO","nm562.crn",-0.872549356954328,-0.741706984589359,1.00330536486143,0.0611754110385511
"198004","PIPO","nm563.crn",-1.56992217764927,-1.73639018506336,1.74148896371119,2.14867834769211
"198022","PIPO","nm563.crn",-0.872549356954328,-0.741706984589359,0.818280268572666,-0.955542175954537
"198112","PIED","nm564.crn",-1.64740804661538,-2.26168887690594,1.33844580777096,1.41439500148277
"198114","PIED","nm564.crn",-1.56992217764927,-1.73639018506336,6.2043956043956,3.77808942067098
"198132","PIED","nm564.crn",-0.872549356954328,-0.741706984589359,0.919046718365803,-0.410123685252844
"198135","PIED","nm564.crn",-0.75632055350517,-0.601842081263436,1.01644736842105,0.13562973599998
"198224","PSME","nm565.crn",-1.56992217764927,-1.73639018506336,1.50044156608772,1.79440028166917
"198230","PSME","nm565.crn",-1.33746457075096,-1.25636525479027,1.15401344404903,0.803852130165155
"198242","PSME","nm565.crn",-0.872549356954328,-0.741706984589359,0.621093148575828,-1.8933199416835
"198334","PIPO","nm566.crn",-1.56992217764927,-1.73639018506336,1.63848039215686,2.0192625527058
"198340","PIPO","nm566.crn",-1.33746457075096,-1.25636525479027,1.05495341319643,0.34460632610812
"198352","PIPO","nm566.crn",-0.872549356954328,-0.741706984589359,0.789503599848427,-1.1106655836915
"198444","PIPO","nm567.crn",-1.56992217764927,-1.73639018506336,1.45051500223914,1.68972021502207
"198450","PIPO","nm567.crn",-1.33746457075096,-1.25636525479027,0.677896075003973,-1.64877364720586
"198462","PIPO","nm567.crn",-0.872549356954328,-0.741706984589359,0.844174075807206,-0.822784479572783
"198554","PCEN","nm569.crn",-1.56992217764927,-1.73639018506336,1.02543472618739,0.18512403596776
"198559","PCEN","nm569.crn",-1.37620750523401,-1.34414520262079,1.13768666160466,0.735137591312697
"198560","PCEN","nm569.crn",-1.33746457075096,-1.25636525479027,1.05034763845601,0.320880289386217
"198567","PCEN","nm569.crn",-1.06626402936959,-0.959167574522801,0.892905253704535,-0.55547427706502
"198572","PCEN","nm569.crn",-0.872549356954328,-0.741706984589359,0.971586623082726,-0.113671795034355
"198669","PIPO","nm573.crn",-1.37620750523401,-1.34414520262079,0.483252083660953,-2.53905583211409
"198670","PIPO","nm573.crn",-1.33746457075096,-1.25636525479027,0.773056820097791,-1.19186542333408
"198678","PIPO","nm573.crn",-1.02752109488654,-0.902025878058734,0.872302794481783,-0.667254808429649
"198682","PIPO","nm573.crn",-0.872549356954328,-0.741706984589359,0.765668662674651,-1.22726525540212
"198774","PIPO","nm574.crn",-1.56992217764927,-1.73639018506336,1.10034285714286,0.57234784731781
"198884","PIPO","nm575.crn",-1.56992217764927,-1.73639018506336,1.10037546933667,0.572658966863378
"198994","PIED","nm576.crn",-1.56992217764927,-1.73639018506336,1.30245683930943,1.31523256226857
"199102","PIPO","nm577.crn",-1.64740804661538,-2.26168887690594,1.09606756400106,0.55131909600898
"199104","PIPO","nm577.crn",-1.56992217764927,-1.73639018506336,0.988465974625144,-0.0188836931350448
"199109","PIPO","nm577.crn",-1.37620750523401,-1.34414520262079,0.976429404900817,-0.0864656715090792
"199116","PIPO","nm577.crn",-1.10500696385264,-0.995999242264191,0.955928452885856,-0.201268210258414
"199122","PIPO","nm577.crn",-0.872549356954328,-0.741706984589359,0.716687095079671,-1.45771491834201
"199214","PIED","nm578.crn",-1.56992217764927,-1.73639018506336,1.25101594248203,1.15070131942003
"199329","PSME","nm579.crn",-1.37620750523401,-1.34414520262079,0.871340523882897,-0.672129365517006
"199330","PSME","nm579.crn",-1.33746457075096,-1.25636525479027,1.01591836734694,0.132432038308342
"199338","PSME","nm579.crn",-1.02752109488654,-0.902025878058734,1.13324175824176,0.717261311120153
"199342","PSME","nm579.crn",-0.872549356954328,-0.741706984589359,0.743621399176955,-1.336540086168
"199434","PISF","nm584.crn",-1.56992217764927,-1.73639018506336,1.84178421654594,2.2909375965983
"199452","PISF","nm584.crn",-0.872549356954328,-0.741706984589359,0.554303122619954,-2.20512093737365
"199544","PISF","nm585.crn",-1.56992217764927,-1.73639018506336,1.22466382420466,1.06625407728368
"199562","PISF","nm585.crn",-0.872549356954328,-0.741706984589359,0.59540072859745,-2.00133433928673
"199654","PISF","nm586.crn",-1.56992217764927,-1.73639018506336,1.32362015769626,1.37425651608632
"199672","PISF","nm586.crn",-0.872549356954328,-0.741706984589359,0.621416366052781,-1.89252780789635
"199764","PSME","nm590.crn",-1.56992217764927,-1.73639018506336,1.41060961313013,1.60321634169493
"199770","PSME","nm590.crn",-1.33746457075096,-1.25636525479027,1.01798561151079,0.143630124694144
"199782","PSME","nm590.crn",-0.872549356954328,-0.741706984589359,0.660197942945857,-1.73312007089378
"199874","PIPO","nm591.crn",-1.56992217764927,-1.73639018506336,1.45518660005877,1.69691967655
"199880","PIPO","nm591.crn",-1.33746457075096,-1.25636525479027,0.99135504624045,-0.00132045988677408
"199892","PIPO","nm591.crn",-0.872549356954328,-0.741706984589359,0.823261589403974,-0.9273640400274
"199982","PSME","nm592.crn",-1.64740804661538,-2.26168887690594,1.12341772151899,0.67536031305204
"199984","PSME","nm592.crn",-1.56992217764927,-1.73639018506336,1.85425101214575,2.31336219093619
"199993","PSME","nm592.crn",-1.2212357673018,-1.10195198567005,1.24110514808189,1.11606465954553
"199998","PSME","nm592.crn",-1.02752109488654,-0.902025878058734,1.00752722613709,0.0843452166018355
"200094","PSME","nm593.crn",-1.56992217764927,-1.73639018506336,2.15627996164909,2.61576800360746
"200112","PSME","nm593.crn",-0.872549356954328,-0.741706984589359,0.708830950378469,-1.50028522020999
"200204","PSME","nm594.crn",-1.56992217764927,-1.73639018506336,1.38534872052183,1.54098323608155
"200209","PSME","nm594.crn",-1.37620750523401,-1.34414520262079,0.695038029699384,-1.5598704587923
"200210","PSME","nm594.crn",-1.33746457075096,-1.25636525479027,0.972006220839813,-0.11114702023526
"200222","PSME","nm594.crn",-0.872549356954328,-0.741706984589359,0.734269119070668,-1.38107821747044
"200225","PSME","nm594.crn",-0.75632055350517,-0.601842081263436,1.12590031691155,0.687351680571174
"200319","PIPO","nm595.crn",-1.37620750523401,-1.34414520262079,0.57126678530982,-2.1266282606665
"200320","PIPO","nm595.crn",-1.33746457075096,-1.25636525479027,0.971522229051424,-0.114070509519731
"200328","PIPO","nm595.crn",-1.02752109488654,-0.902025878058734,0.991847243080884,0.00118841383247899
"200332","PIPO","nm595.crn",-0.872549356954328,-0.741706984589359,0.89181426519866,-0.562575677401268
"200422","PSME","nm596.crn",-1.64740804661538,-2.26168887690594,0.871424443802369,-0.671384758820282
"200424","PSME","nm596.crn",-1.56992217764927,-1.73639018506336,1.72948669913825,2.1304447794576
"200442","PSME","nm596.crn",-0.872549356954328,-0.741706984589359,0.70921052631579,-1.49663309772195
"200445","PSME","nm596.crn",-0.75632055350517,-0.601842081263436,1.01211849192101,0.108490127447473
"200534","PIPO","nm597.crn",-1.56992217764927,-1.73639018506336,1.9390488948426,2.41708001063091
"200543","PIPO","nm597.crn",-1.2212357673018,-1.10195198567005,1.23430881786677,1.09706646756936
"200552","PIPO","nm597.crn",-0.872549356954328,-0.741706984589359,0.862567811934901,-0.72393777896898
"200644","PIFL","nm598.crn",-1.56992217764927,-1.73639018506336,1.47712230215827,1.74027899474499
"200649","PIFL","nm598.crn",-1.37620750523401,-1.34414520262079,0.813364504188584,-0.981289535726592
"200653","PIFL","nm598.crn",-1.2212357673018,-1.10195198567005,1.29169899146625,1.28359537315422
"200662","PIFL","nm598.crn",-0.872549356954328,-0.741706984589359,0.657640598371521,-1.74208273441879
"200665","PIFL","nm598.crn",-0.75632055350517,-0.601842081263436,1.12770838643895,0.695064793018018
"200754","PSME","nm599.crn",-1.56992217764927,-1.73639018506336,1.72471324296142,2.12536294313183
"200772","PSME","nm599.crn",-0.872549356954328,-0.741706984589359,0.803796203796204,-1.03981704941229
"200864","PSME","nm600.crn",-1.56992217764927,-1.73639018506336,1.40104302477184,1.58255632196069
"200882","PSME","nm600.crn",-0.872549356954328,-0.741706984589359,0.583779496331549,-2.06493058644188
"200885","PSME","nm600.crn",-0.75632055350517,-0.601842081263436,1.06089055793991,0.377020807986964
"200979","PSME","nm601.crn",-1.37620750523401,-1.34414520262079,0.749072659829806,-1.3089865604972
"200980","PSME","nm601.crn",-1.33746457075096,-1.25636525479027,1.12117379205667,0.664288279591774
"200988","PSME","nm601.crn",-1.02752109488654,-0.902025878058734,1.01812434141201,0.144697526934599
"200992","PSME","nm601.crn",-0.872549356954328,-0.741706984589359,0.779054054054054,-1.16281804412942
"201084","PSME","nm602.crn",-1.56992217764927,-1.73639018506336,1.79251700680272,2.2282290045322
"201093","PSME","nm602.crn",-1.2212357673018,-1.10195198567005,1.38461538461538,1.53882242705179
"201102","PSME","nm602.crn",-0.872549356954328,-0.741706984589359,0.808643105658304,-1.01012074572326
"201194","PIPO","nm603.crn",-1.56992217764927,-1.73639018506336,1.43373493975904,1.65549381907843
"201200","PIPO","nm603.crn",-1.33746457075096,-1.25636525479027,1.09691358024691,0.554550076857921
"201212","PIPO","nm603.crn",-0.872549356954328,-0.741706984589359,0.720323065364388,-1.43887123276458
"201304","PISP","nm604.crn",-1.56992217764927,-1.73639018506336,1.52572523262178,1.84558247845707
"201309","PISP","nm604.crn",-1.37620750523401,-1.34414520262079,0.859192825112108,-0.741554206296021
"201310","PISP","nm604.crn",-1.33746457075096,-1.25636525479027,0.95351517479831,-0.216383499831705
"201317","PISP","nm604.crn",-1.06626402936959,-0.959167574522801,1.14180980310013,0.75483112907761
"201322","PISP","nm604.crn",-0.872549356954328,-0.741706984589359,0.716382315171528,-1.46001120800717
"201414","PIPO","nm605.crn",-1.56992217764927,-1.73639018506336,1.33123028391167,1.39526727066303
"201419","PIPO","nm605.crn",-1.37620750523401,-1.34414520262079,0.89672195892575,-0.531595679131356
"201420","PIPO","nm605.crn",-1.33746457075096,-1.25636525479027,0.972076788830716,-0.110748436754083
"201427","PIPO","nm605.crn",-1.06626402936959,-0.959167574522801,1.1070268074736,0.601367535304335
"201432","PIPO","nm605.crn",-0.872549356954328,-0.741706984589359,0.679508347092277,-1.63958997289945
"201522","PSME","nm606.crn",-1.64740804661538,-2.26168887690594,0.919836302359172,-0.407109284183018
"201524","PSME","nm606.crn",-1.56992217764927,-1.73639018506336,1.23006665020982,1.08414246212653
"201533","PSME","nm606.crn",-1.2212357673018,-1.10195198567005,0.959747102212856,-0.179619361156606
"201538","PSME","nm606.crn",-1.02752109488654,-0.902025878058734,0.959156785243742,-0.182303878118415
"201542","PSME","nm606.crn",-0.872549356954328,-0.741706984589359,0.680385852090032,-1.63655926039684
"201632","PISP","nm607.crn",-1.64740804661538,-2.26168887690594,1.29645436638214,1.29603358300456
"201634","PISP","nm607.crn",-1.56992217764927,-1.73639018506336,1.33191276009025,1.39841979908753
"201639","PISP","nm607.crn",-1.37620750523401,-1.34414520262079,0.846038019951063,-0.812271365484926
"201648","PISP","nm607.crn",-1.02752109488654,-0.902025878058734,1.16474333465977,0.847865878450314
"201652","PISP","nm607.crn",-0.872549356954328,-0.741706984589359,0.652542372881356,-1.76795183283566
"201742","PSME","nm608.crn",-1.64740804661538,-2.26168887690594,1.47696697920913,1.73907963986284
"201744","PSME","nm608.crn",-1.56992217764927,-1.73639018506336,2.13517495395948,2.59225715901579
"201753","PSME","nm608.crn",-1.2212357673018,-1.10195198567005,1.3753114382786,1.51094979267783
"201758","PSME","nm608.crn",-1.02752109488654,-0.902025878058734,0.849308300395257,-0.794583864040104
"201762","PSME","nm608.crn",-0.872549356954328,-0.741706984589359,0.909751924721985,-0.461382718589586
"201859","PSME","nm609.crn",-1.37620750523401,-1.34414520262079,0.853538461538462,-0.77268434548032
"201860","PSME","nm609.crn",-1.33746457075096,-1.25636525479027,0.937539834289356,-0.306178162136037
"201868","PSME","nm609.crn",-1.02752109488654,-0.902025878058734,1.14123736751294,0.753076595501538
"201872","PSME","nm609.crn",-0.872549356954328,-0.741706984589359,0.81677559912854,-0.966648772915636
"201962","PIPO","nm610.crn",-1.64740804661538,-2.26168887690594,1.53389322135573,1.8595369880059
"201964","PIPO","nm610.crn",-1.56992217764927,-1.73639018506336,3.13594954449895,3.13162840100637
"201973","PIPO","nm610.crn",-1.2212357673018,-1.10195198567005,1.31436999578592,1.34693437379751
"201978","PIPO","nm610.crn",-1.02752109488654,-0.902025878058734,0.882494389227316,-0.613276680468069
"201982","PIPO","nm610.crn",-0.872549356954328,-0.741706984589359,0.736442141623489,-1.3712075104509
"202074","PSME","nm611.crn",-1.56992217764927,-1.73639018506336,1.54294205052006,1.8776980526685
"202080","PSME","nm611.crn",-1.33746457075096,-1.25636525479027,0.954414863053055,-0.211654821493033
"202092","PSME","nm611.crn",-0.872549356954328,-0.741706984589359,0.755093287583101,-1.27909407200312
"202184","PIPO","nm612.crn",-1.56992217764927,-1.73639018506336,1.54545454545455,1.88078586611448
"202190","PIPO","nm612.crn",-1.33746457075096,-1.25636525479027,0.89912070343725,-0.520374603487541
"202202","PIPO","nm612.crn",-0.872549356954328,-0.741706984589359,0.763082986643311,-1.23912854295595
"202292","PIED","nm613.crn",-1.64740804661538,-2.26168887690594,1.37131757850437,1.50191482830801
"202294","PIED","nm613.crn",-1.56992217764927,-1.73639018506336,1.9871103117506,2.46101385956933
"202303","PIED","nm613.crn",-1.2212357673018,-1.10195198567005,1.01815696993362,0.144964403208686
"202308","PIED","nm613.crn",-1.02752109488654,-0.902025878058734,0.986577181208054,-0.0283936940289753
"202312","PIED","nm613.crn",-0.872549356954328,-0.741706984589359,0.821041445270988,-0.940640105622381
"202315","PIED","nm613.crn",-0.75632055350517,-0.601842081263436,1.03494687131051,0.236026637609801
"202402","PISP","nm614.crn",-1.64740804661538,-2.26168887690594,1.27088830255057,1.21612526632569
"202404","PISP","nm614.crn",-1.56992217764927,-1.73639018506336,2.09809523809524,2.55599640698848
"202413","PISP","nm614.crn",-1.2212357673018,-1.10195198567005,1.24772162386081,1.13748948063648
"202418","PISP","nm614.crn",-1.02752109488654,-0.902025878058734,0.916998671978752,-0.422363332264127
"202422","PISP","nm614.crn",-0.872549356954328,-0.741706984589359,0.80703289013296,-1.02006768795267
